EpisodeLength,Reward,step,model_number,RunID,Env,Selection,Crossover,LR
200,-200.0,1,4,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,5,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,6,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,7,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,8,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,9,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,10,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,11,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,12,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,13,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,14,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,15,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,16,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,17,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,18,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,19,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,20,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,21,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,22,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,23,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,24,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,25,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,26,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,27,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,28,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,29,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,30,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,31,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,32,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,33,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,34,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,35,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,36,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,37,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,38,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,39,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,40,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,41,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,42,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,43,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,44,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,45,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,46,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
200,-200.0,1,47,6,MountainCar-v0,TopPctPolicy,JigglePolicy,DecayingLR
10,10.0,0,0,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
11,11.0,0,1,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,2,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,3,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,4,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,5,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
19,19.0,0,6,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
17,17.0,0,7,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,8,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,9,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
11,11.0,0,10,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,11,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,12,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,13,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
12,12.0,0,14,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,0,15,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,0,16,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,0,17,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,18,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,19,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,20,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,21,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
11,11.0,0,22,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,23,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,24,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
103,103.0,0,25,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,26,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
13,13.0,0,27,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
12,12.0,0,28,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,29,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,30,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
11,11.0,0,31,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,32,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,33,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,0,34,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,35,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,36,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,37,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
25,25.0,0,38,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,39,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,0,40,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,41,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,42,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,43,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,0,44,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,0,45,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
103,103.0,0,46,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,47,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,0,48,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,0,49,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,0,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
106,106.0,1,1,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
20,20.0,1,2,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,3,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
12,12.0,1,4,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,1,5,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,6,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,7,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
20,20.0,1,8,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
85,85.0,1,9,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,10,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
11,11.0,1,11,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,12,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
11,11.0,1,13,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,14,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,15,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,16,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,17,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,18,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,19,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
11,11.0,1,20,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,21,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,22,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,23,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,24,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,25,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,26,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,1,27,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,28,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,29,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,30,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,31,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,1,32,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,33,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,34,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,35,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,1,36,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
11,11.0,1,37,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,38,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,39,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,40,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
8,8.0,1,41,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,42,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,43,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,44,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,45,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,46,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,47,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,1,48,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
9,9.0,1,49,5,CartPole-v0,TournamentPolicy,MeanPolicy,DecayingLR
10,10.0,0,0,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
14,14.0,0,1,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
11,11.0,0,2,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,3,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
11,11.0,0,4,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,5,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,6,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,0,7,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,8,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
11,11.0,0,9,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
40,40.0,0,10,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,11,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,12,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,13,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,14,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,15,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,16,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,0,17,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,18,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
12,12.0,0,19,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
19,19.0,0,20,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,21,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
18,18.0,0,22,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,23,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,24,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
12,12.0,0,25,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
17,17.0,0,26,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,27,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,28,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,29,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,30,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,31,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
42,42.0,0,32,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,33,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,0,34,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
53,53.0,0,35,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,36,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,37,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,38,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,39,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,0,40,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,41,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,0,42,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,43,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,44,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,45,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,46,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,0,47,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,0,48,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,0,49,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
30,30.0,1,0,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
27,27.0,1,1,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
11,11.0,1,2,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
27,27.0,1,3,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,4,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
18,18.0,1,5,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
33,33.0,1,6,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
33,33.0,1,7,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
17,17.0,1,8,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,9,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
11,11.0,1,10,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,1,11,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
12,12.0,1,12,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
50,50.0,1,13,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
11,11.0,1,14,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
73,73.0,1,15,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
170,170.0,1,16,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,17,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
82,82.0,1,18,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
12,12.0,1,19,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,20,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,1,21,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,22,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,23,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,24,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,25,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,1,26,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
15,15.0,1,27,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,1,28,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,1,29,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
11,11.0,1,30,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
13,13.0,1,31,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,32,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,33,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
59,59.0,1,34,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,35,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,36,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
8,8.0,1,37,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,38,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,39,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,40,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
40,40.0,1,41,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
10,10.0,1,42,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,43,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
20,20.0,1,44,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
63,63.0,1,45,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
11,11.0,1,46,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
28,28.0,1,47,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
9,9.0,1,48,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
57,57.0,1,49,4,CartPole-v0,TournamentPolicy,JigglePolicy,DecayingLR
17,17.0,0,0,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,1,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,2,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,3,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
11,11.0,0,4,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,5,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,6,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,7,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
11,11.0,0,8,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,9,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,10,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,11,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,12,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,13,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,14,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,15,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
21,21.0,0,16,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,0,17,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
16,16.0,0,18,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,0,19,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,20,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,21,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,22,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
11,11.0,0,23,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,24,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,0,25,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,26,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,27,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,0,28,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,29,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,0,30,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,31,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,32,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,33,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,34,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,35,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,36,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
19,19.0,0,37,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,38,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,39,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,40,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,41,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,42,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,43,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,44,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,45,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,0,46,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,0,47,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,0,48,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,0,49,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,0,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
15,15.0,1,1,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
13,13.0,1,2,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
19,19.0,1,3,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,4,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,5,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
25,25.0,1,6,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
16,16.0,1,7,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
17,17.0,1,8,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
9,9.0,1,9,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
15,15.0,1,10,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
20,20.0,1,11,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,12,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,1,13,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
11,11.0,1,14,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
11,11.0,1,15,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
11,11.0,1,16,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
10,10.0,1,17,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,1,18,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
11,11.0,1,19,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
8,8.0,1,20,3,CartPole-v0,RoulettePolicy,MeanPolicy,DecayingLR
